"","word","EBCL","TBCL","HSK"
"38325","無環乳牛肝菌","無","第6級","HSK_6"
"38329","無鞭苔蟲屬","無","第7級","無"
"38336","無囊絲皮菌","無","第7級","HSK_789"
"38337","無鬚海蜘蛛科","無","第7級","無"
"38338","無鬚海蜘蛛屬","無","第7級","無"
"38343","無鱗文字衣","無","第7級","無"
"38344","無鱗石果衣","無","第7級","無"
"38346","無鱗尖鼻蛛","無","第7級","無"
"38347","無鹽小凱傑介","無","第7級","無"
"38352","焦斑筆螺","無","無","HSK_789"
"38353","焦斑織紋螺","無","無","HSK_789"
"38361","焦點瘤唇蘭","無","第7級","HSK_789"
"38363","焰灰蝶屬","無","第7級","無"
"38365","焰紅螢屬","無","第7級","無"
"38366","焰紅叢赤殼菌","無","第7級","HSK_789"
"38368","焰筆螺屬","無","無","HSK_789"
"38380","猩紅斜網藻","無","無","HSK_789"
"38384","猩猩草","無","無","HSK_789"
"38385","猩猩椰子屬","無","無","HSK_789"
"38387","猴耳環屬","無","第5級","HSK_5"
"38388","猴面果","無","第4級","HSK_5"
"38389","猴面蟹科","無","第7級","無"
"38390","猴面蟹屬","無","第7級","無"
"38391","猴痘","無","第6級","無"
"38392","猴頭菇科","無","第5級","HSK_789"
"38393","猴頭菇屬","無","第5級","HSK_789"
"38394","猴麵包樹屬","無","第5級","無"
"38395","猴歡喜","無","第4級","HSK_5"
"38396","猴歡喜屬","無","第5級","HSK_5"
"38414","琴尤諾蛛","無","第7級","無"
"38416","琴完眼泥蜂屬","無","第6級","HSK_789"
"38417","琴形藻目","無","第7級","HSK_789"
"38418","琴形藻科","無","第7級","HSK_789"
"38419","琴形藻屬","無","第7級","HSK_789"
"38421","琴柱草","無","第5級","HSK_6"
"38422","琴蛙屬","無","第6級","HSK_789"
"38423","琴葉椒草","無","第5級","HSK_789"
"38425","琴葉鼠尾草","無","第5級","HSK_5"
"38427","琴葉蔓綠絨","無","無","HSK_789"
"38440","番木瓜","無","第5級","HSK_6"
"38441","番木瓜科","無","第5級","HSK_6"
"38443","番木瓜球腔菌","無","第6級","HSK_789"
"38444","番仔林投","無","第5級","HSK_6"
"38445","番仔藤","無","第7級","HSK_789"
"38454","番杏","無","第7級","無"
"38455","番杏科","無","第7級","無"
"38456","番杏屬","無","第7級","無"
"38457","番紅花","無","第5級","HSK_6"
"38459","番紅花屬","無","第5級","HSK_6"
"38460","番茄","無","第5級","HSK_6"
"38461","番茄斑萎病毒科","無","第7級","HSK_789"
"38462","番茄斑潛蠅","無","第7級","HSK_789"
"38463","番茄叢矮病毒科","無","第7級","HSK_789"
"38464","番茄屬","無","第5級","HSK_6"
"38465","番茉莉","無","第7級","無"
"38466","番茉莉屬","無","第7級","無"
"38468","番荔枝","無","第7級","無"
"38470","番荔枝科","無","第7級","無"
"38473","番荔枝屬","無","第7級","無"
"38475","番瑞香","無","第7級","HSK_789"
"38476","番龍眼","無","第5級","HSK_6"
"38479","番龍眼屬","無","第5級","HSK_6"
"38481","番櫻桃葛圓盾介殼蟲","無","第7級","無"
"38482","番櫻桃屬","無","第5級","無"
"38483","畫眉科","無","第4級","HSK_789"
"38484","畫眉草","無","第3級","HSK_789"
"38485","畫眉草屬","無","第5級","HSK_789"
"38489","疏毛水龍骨","無","第6級","HSK_789"
"38490","疏毛白絨草","無","無","HSK_789"
"38491","疏毛長角短翅天牛","無","第6級","HSK_789"
"38494","疏毛穀精草","無","第7級","無"
"38496","疏刺仙人柱","無","第6級","HSK_789"
"38497","疏松卷柏","無","第7級","HSK_789"
"38500","疏花佛甲草","無","第6級","HSK_789"
"38501","疏花風輪菜","無","第6級","HSK_789"
"38503","疏花魚藤","無","第7級","HSK_789"
"38504","疏花紫珠","無","第6級","HSK_789"
"38506","疏花萬朵蘭","無","第6級","HSK_789"
"38507","疏花繁縷","無","無","HSK_789"
"38509","疏長毛柱","無","第6級","HSK_789"
"38510","疏長背泥蜂","無","第6級","HSK_789"
"38511","疏室鳳尾苔","無","第7級","無"
"38513","疏根萍屬","無","第7級","HSK_789"
"38514","疏海綿屬","無","第6級","HSK_789"
"38519","疏棘角孔海膽","無","第7級","HSK_789"
"38523","疏葉石毛苔","無","第7級","無"
"38524","疏葉卷柏","無","第7級","HSK_789"
"38526","疏葉假懸苔","無","第7級","無"
"38529","疏葉絲帶苔","無","第7級","無"
"38530","疏葉鳳尾苔","無","第7級","無"
"38535","疏廣翅蠟蟬屬","無","第6級","無"
"38536","疏緣毛腎島衣","無","第7級","HSK_789"
"38537","疏齒小副克里介","無","第6級","HSK_789"
"38538","疏齒紅蝦","無","第6級","HSK_789"
"38539","疏齒紫珠","無","第6級","HSK_789"
"38540","疏齒牆苔","無","第7級","無"
"38542","疏織曲柄苔","無","第7級","無"
"38547","痘病毒科","無","第6級","無"
"38549","痣病菌屬","無","第6級","無"
"38552","痣棒毛實蠅","無","第7級","無"
"38553","痣硬皮地蛛","無","第7級","無"
"38554","痣蛛屬","無","第7級","無"
"38558","登革熱病毒","無","第5級","HSK_5"
"38559","發光小菇","無","第5級","HSK_789"
"38560","發光柔魚","無","第5級","HSK_789"
"38561","發光柔魚屬","無","第5級","HSK_789"
"38562","發光炬燈魚","無","無","HSK_789"
"38566","發光櫻蝦","無","第5級","無"
"38567","發狀角毛藻","無","第7級","HSK_789"
"38568","發疹彎貝介","無","第7級","無"
"38569","發酵節囊酵母","無","第7級","HSK_789"
"38573","盜魚蚤科","無","第7級","無"
"38574","盜魚蚤屬","無","第7級","無"
"38576","短刀側殖文昌魚","無","第6級","HSK_6"
"38578","短叉角毛藻","無","第7級","HSK_789"
"38579","短口螺屬","無","無","HSK_789"
"38580","短大眼水蚤","無","第7級","無"
"38583","短小骨螺","無","無","HSK_789"
"38584","短小斜山蟻","無","第5級","無"
"38585","短小桿菌","無","第7級","無"
"38586","短小條結藻","無","第7級","HSK_789"
"38587","短小盒菌目","無","第6級","HSK_6"
"38588","短小盒菌科","無","第6級","HSK_6"
"38589","短小盒菌屬","無","第6級","HSK_6"
"38590","短小單主蟲囊菌","無","第7級","HSK_789"
"38592","短小溜蠅","無","第7級","HSK_789"
"38593","短小寬角水蚤","無","第7級","無"
"38594","短小親額蝦","無","第5級","HSK_789"
"38596","短小穢蠅","無","無","HSK_789"
"38597","短山椒蝸牛","無","第7級","無"
"38598","短孔刺剛毛狀菌","無","第6級","HSK_789"
"38599","短月苔","無","第7級","無"
"38600","短月苔屬","無","第7級","無"
"38601","短毛仙人球","無","第5級","HSK_789"
"38603","短毛玉葉金花","無","第4級","HSK_4"
"38605","短毛球殼菌","無","第6級","HSK_789"
"38606","短毛雀麥","無","第5級","HSK_789"
"38608","短毛黃金龜","無","第6級","HSK_789"
"38609","短毛盤菌屬","無","第6級","無"
"38612","短巨熒菊虎","無","無","HSK_789"
"38614","短平頭水蚤","無","第7級","無"
"38616","短白柄黏菌","無","第6級","HSK_789"
"38618","短光水蚤","無","第7級","無"
"38620","短印魚","A2","第4級","HSK_2"
"38622","短尖十字藻","無","第7級","HSK_789"
"38623","短尖假羽藻","無","第7級","HSK_789"
"38624","短尖假懸苔","無","第7級","無"
"38626","短羊角衣","無","第4級","HSK_3"
"38627","短羽枝科","無","第4級","HSK_6"
"38628","短羽枝屬","無","第5級","HSK_6"
"38644","短吻角鯊","無","無","HSK_789"
"38647","短吻弱棘魚","無","第7級","HSK_789"
"38651","短吻鼻魚","無","第6級","HSK_789"
"38654","短尾中肢水蚤","無","第7級","無"
"38657","短尾石蠅科","無","第7級","HSK_789"
"38658","短尾石蠅屬","無","第7級","HSK_789"
"38659","短尾長腹水蚤","無","第7級","無"
"38660","短尾信天翁","無","第5級","HSK_789"
"38662","短尾烏鯊","無","無","HSK_789"
"38663","短尾真胖水蚤","無","第7級","無"
"38664","短尾真鯊","無","無","HSK_789"
"38665","短尾胸刺水蚤","無","第7級","無"
"38668","短尾基齒哲水蚤","無","第7級","無"
"38669","短尾寄蠅","無","第7級","HSK_789"
"38670","短尾粗吻海龍","無","第6級","HSK_789"
"38672","短尾紫灰蝶","無","第7級","無"
"38674","短尾溫劍水蚤","無","第7級","無"
"38675","短尾腹囊海龍","無","第7級","HSK_789"
"38682","短尾鶯","無","第7級","無"
"38683","短尾鶯屬","無","第7級","無"
"38686","短形美壁藻","無","第7級","HSK_789"
"38687","短形美壁藻厭煩變種","無","第7級","HSK_789"
"38688","短形美壁藻雙口變種","無","第7級","HSK_789"
"38693","短角舟哲水蚤","無","第7級","無"
"38694","短角冷水麻","無","第4級","HSK_3"
"38696","短角長腹劍水蚤","無","第7級","無"
"38699","短角美壁藻","無","第7級","HSK_789"
"38700","短角苦瓜","無","第4級","HSK_4"
"38701","短角寄蠅","無","第7級","HSK_789"
"38702","短角寄蠅科","無","第7級","HSK_789"
"38703","短角寄蠅屬","無","第7級","HSK_789"
"38704","短角異劍水蚤","無","第7級","無"
"38705","短角眼蠅屬","無","第7級","HSK_789"
"38708","短角硬甲蟬蝦","無","第6級","無"
"38710","短角微泥蟲屬","無","第5級","HSK_6"
"38711","短角槍水蚤","無","第7級","無"
"38713","短角瘤家蟻","無","第7級","無"
"38715","短角樹蜂","無","第6級","HSK_789"
"38717","短角螢金花蟲屬","無","第7級","無"
"38718","短角蟹屬","無","第7級","無"
"38723","短角彎角藻","無","第7級","HSK_789"
"38726","短足同寄居蟹","無","第7級","無"
"38728","短足針肢蟹","無","第7級","無"
"38729","短足基齒水蚤","無","第7級","無"
"38730","短足葉蜂屬","無","第6級","HSK_789"
"38731","短足管鞭蝦","無","第5級","HSK_789"
"38733","短身大眼蟹","無","第7級","無"
"38736","短身盾牌蟹","無","第7級","無"
"38737","短身原玉筋魚","無","第5級","HSK_789"
"38738","短身細尾海龍","無","第4級","HSK_4"
"38740","短乳酸菌","無","第6級","HSK_6"
"38741","短刺三角藻","無","第7級","HSK_789"
"38742","短刺仙人球","無","第5級","HSK_789"
"38750","短刺雙針家蟻","無","第5級","無"
"38759","短板尖腹蜂","無","第6級","HSK_789"
"38761","短枝砂苔","無","第7級","無"
"38764","短枝黃金竹","無","第4級","HSK_6"
"38766","短枝摺苔","無","第7級","無"
"38767","短枝擬平苔","無","第7級","無"
"38770","短狀桿菌屬","無","第7級","無"
"38771","短肢領航鯨","無","第7級","無"
"38773","短花稻","無","第5級","HSK_789"
"38774","短冠葉蟬屬","無","第6級","無"
"38776","短咽目","無","第7級","HSK_789"
"38777","短咽科","無","第7級","HSK_789"
"38778","短咽屬","無","第7級","HSK_789"
"38780","短指和尚蟹","無","第7級","無"
"38782","短柄爪哇金午時花","無","第6級","HSK_789"
"38783","短柄半邊蓮","無","第6級","HSK_789"
"38785","短柄乳牛肝菌","無","第6級","HSK_789"
"38786","短柄花溝繁縷","無","無","HSK_789"
"38787","短柄金絲桃","無","第6級","HSK_789"
"38788","短柄香苦草","無","第6級","HSK_789"
"38789","短柄粉條兒菜","無","第6級","HSK_789"
"38791","短柄草屬","無","第6級","HSK_789"
"38792","短柄單葉束柄霉","無","第6級","HSK_789"
"38795","短柄黑煤菌","無","第6級","HSK_789"
"38798","短柄膠衣","無","第6級","HSK_789"
"38799","短柄錦葉苔","無","第7級","無"
"38801","短柔魚","無","第5級","HSK_789"
"38802","短柔魚屬","無","第5級","HSK_789"
"38804","短柱山茶","無","第5級","HSK_6"
"38806","短柱赤箭","無","第5級","HSK_789"
"38807","短柱根節蘭","無","第5級","HSK_789"
"38808","短柱黃皮","無","第5級","HSK_6"
"38809","短柱齒唇蘭","無","第6級","HSK_789"
"38817","短拳螺","無","無","HSK_789"
"38818","短根條梅衣","無","第5級","HSK_6"
"38819","短海花介","A2","第3級","HSK_2"
"38820","短紋脆杆藻","無","無","HSK_789"
"38826","短翅尖鬚菊虎屬","無","第7級","無"
"38830","短翅泥蜂","無","第6級","HSK_789"
"38831","短翅泥蜂屬","無","第6級","HSK_789"
"38832","短翅長筒金花蟲屬","無","第6級","HSK_789"
"38834","短翅細斯","無","第6級","HSK_789"
"38835","短翅菊虎屬","無","第7級","HSK_789"
"38837","短翅溢胸隱翅蟲","無","第7級","HSK_789"
"38838","短翅瑣天牛","無","第7級","無"
"38843","短胸短溝紅螢","無","第7級","無"
"38845","短胸螢金花蟲屬","無","第7級","無"
"38846","短脈亮大蚊","無","第5級","HSK_789"
"38847","短脊鼓蝦","無","第7級","HSK_789"
"38853","短帶魚","A2","第2級","HSK_2"
"38856","短桿菌科","無","第7級","無"
"38857","短桿菌屬","無","第7級","無"
"38871","短眼隱翅蟲","無","第6級","HSK_789"
"38874","短莖兜舌蘭","無","第7級","HSK_789"
"38877","短莖繩黃麻","無","第7級","HSK_789"
"38878","短趾百靈屬","無","第7級","無"
"38880","短壺苔屬","無","第7級","無"
"38881","短掌陸寄居蟹","無","第7級","無"
"38884","短棒白口煙管蝸牛","無","第7級","無"
"38889","短棘袋蛛","無","第7級","無"
"38890","短棘蛛","無","第7級","無"
"38892","短棘藻屬","無","第7級","HSK_789"
"38894","短殼縫藻科","無","第7級","HSK_789"
"38895","短焰筆螺","無","無","HSK_789"
"38897","短痣背寡毛實蠅","無","第7級","無"
"38903","短絲席藻","無","第7級","HSK_789"
"38904","短絲藻","無","第7級","HSK_789"
"38905","短絲藻屬","無","第7級","HSK_789"
"38906","短腕米蝦","無","第7級","HSK_789"
"38907","短腕岩蝦","無","第7級","HSK_789"
"38908","短腕沼蝦","無","第7級","HSK_789"
"38909","短腕蝦屬","無","第7級","HSK_789"
"38915","短裂芋蘭","無","第7級","無"
"38918","短距指甲蘭","無","第5級","HSK_789"
"38919","短距粉蝶蘭","無","第7級","無"
"38926","短溝紅螢屬","無","第7級","無"
"38927","短溝脊盾隱翅蟲","無","第7級","HSK_789"
"38928","短溝對蝦","無","第5級","HSK_789"
"38930","短稜介屬","無","無","HSK_789"
"38933","短節硬毛藻","無","第7級","HSK_789"
"38936","短腰家蟻屬","無","第5級","無"
"38939","短腳水金花蟲","無","第5級","HSK_4"
"38940","短腳蚤蠅","無","第7級","無"
"38941","短腳寄蠅","無","第7級","HSK_789"
"38942","短腳藍螢金花蟲","無","第7級","無"
"38945","短腹池蠅","無","第7級","HSK_789"
"38951","短葉毛錦苔","無","第7級","無"
"38954","短葉柳葉菜","無","第5級","HSK_789"
"38959","短蜂介屬","無","第6級","HSK_789"
"38960","短鼓藻","無","第7級","HSK_789"
"38964","短嘴金絲燕","無","第5級","HSK_789"
"38965","短槳蟹屬","無","第7級","無"
"38972","短齒牛毛苔","無","第7級","無"
"38973","短齒平苔","無","第7級","無"
"38974","短齒平苔變種","無","第7級","無"
"38976","短齒黑煤菌","無","第6級","HSK_789"
"38977","短齒繞眼果蠅","無","第7級","HSK_789"
"38979","短穎馬唐","無","第7級","HSK_789"
"38981","短錦苔","無","第7級","無"
"38982","短錦苔亞種","無","第7級","無"
"38984","短頭脊沫蟬屬","無","第7級","無"
"38985","短頭寄蠅","無","第7級","HSK_789"
"38989","短頰熊蜂","無","第7級","HSK_789"
"38990","短頸苔","無","第7級","無"
"38991","短頸苔科","無","第7級","無"
"38992","短頸苔屬","無","第7級","無"
"38993","短頸擬鈴蟲","無","第6級","HSK_789"
"38994","短頸蘋果天牛","無","第6級","HSK_789"
"38998","短環絲貝氏藻","無","第7級","HSK_789"
"39003","短縫藻目","無","第7級","HSK_789"
"39004","短縫藻屬","無","第7級","HSK_789"
"39005","短縮大蚊","無","第5級","HSK_789"
"39006","短縮麗哲水蚤","無","第7級","無"
"39009","短臂短印魚","無","第5級","HSK_789"
"39010","短臂鈎隱魚","無","無","HSK_789"
"39012","短額長翅尖胸沫蟬","無","第6級","無"
"39013","短額蚤蠅","無","第7級","無"
"39023","短邊叉節藻","無","第7級","HSK_789"
"39024","短邊華爾特菊虎","無","第7級","HSK_789"
"39040","短鬚家蚊","無","第7級","無"
"39044","短體淺室水母","無","第3級","HSK_4"
"39047","短鑽嘴魚","無","第5級","HSK_6"
"39064","硬叉節藻","無","第7級","HSK_789"
"39065","硬孔菌屬","無","第6級","HSK_789"
"39066","硬毛貝綿蟹","無","第7級","無"
"39067","硬毛亞煤煙菌","無","第6級","HSK_6"
"39070","硬毛栓菌","無","無","HSK_789"
"39071","硬毛棘頭蟲","無","第7級","HSK_789"
"39072","硬毛楊氏孔菌","無","第6級","HSK_789"
"39073","硬毛藻","無","第7級","HSK_789"
"39074","硬毛藻屬","無","第7級","HSK_789"
"39077","硬瓜參科","無","第5級","HSK_5"
"39078","硬甲蟬蝦屬","無","第6級","無"
"39079","硬皮小虎介","無","第5級","HSK_5"
"39080","硬皮地蛛屬","無","第7級","無"
"39081","硬皮馬勃科","無","第7級","HSK_789"
"39082","硬皮馬勃屬","無","第7級","HSK_789"
"39083","硬皮兜舌蘭","無","第7級","HSK_789"
"39084","硬皮腫腿蜂屬","無","第6級","HSK_789"
"39085","硬皮腹菌科","無","第6級","HSK_789"
"39087","硬皮橘","無","第5級","HSK_789"
"39090","硬沙菜","無","第5級","HSK_5"
"39094","硬枝苔屬","無","第7級","無"
"39095","硬附毛菌","無","第6級","HSK_6"
"39097","硬指參","無","第5級","HSK_5"
"39101","硬盾果藻","無","第7級","HSK_789"
"39105","硬雀麥","無","第5級","HSK_789"
"39106","硬殼赤蝦","無","第6級","HSK_789"
"39107","硬殼炭角菌","無","第6級","HSK_789"
"39108","硬殼寄居蟹屬","無","第7級","無"
"39111","硬象天牛屬","無","第5級","HSK_5"
"39112","硬黑頂藻","無","第7級","HSK_789"
"39113","硬葉曲尾苔","無","第7級","無"
"39115","硬葉砂苔","無","第7級","無"
"39116","硬葉苔屬","無","第7級","無"
