"","word","EBCL","TBCL","HSK"
"8408","海獸胃線蟲","無","第5級","HSK_789"
"8409","海邊月見草","無","第2級","HSK_2"
"8411","海麗仔","無","第4級","HSK_5"
"8412","海蘋果","無","第3級","HSK_3"
"8424","烈仔","無","第5級","HSK_5"
"8425","烏丸悅","無","第6級","HSK_789"
"8426","烏心石","無","第4級","HSK_6"
"8427","烏心石屬","無","第5級","HSK_6"
"8430","烏仔","無","第4級","HSK_6"
"8431","烏仔魚","無","第4級","HSK_6"
"8432","烏甘","無","第5級","HSK_789"
"8434","烏石鼻芋蘭","無","第7級","無"
"8435","烏老","無","第4級","HSK_6"
"8438","烏尾冬仔","無","第4級","HSK_6"
"8443","烏來赤箭","無","第5級","HSK_789"
"8445","烏來假吻蘭","無","第6級","HSK_789"
"8446","烏來粗腿小翅天牛","無","第5級","HSK_789"
"8448","烏來黑星小灰蝶","無","第7級","無"
"8450","烏昌","無","第5級","HSK_6"
"8451","烏芝","無","第6級","HSK_789"
"8452","烏秋","無","第4級","HSK_6"
"8453","烏面赤尾冬","無","第5級","HSK_789"
"8454","烏格","無","第4級","HSK_6"
"8455","烏翅尾","無","第5級","HSK_789"
"8456","烏翅真鯊","無","無","HSK_789"
"8457","烏胸馬蜂","無","第6級","HSK_789"
"8459","烏梢蛇","無","無","HSK_789"
"8460","烏甜樹","無","第4級","HSK_6"
"8461","烏規","無","第4級","HSK_6"
"8462","烏魚","無","第4級","HSK_6"
"8463","烏魚規","無","第4級","HSK_6"
"8464","烏喉","無","第5級","HSK_789"
"8465","烏游蛇","無","第4級","HSK_6"
"8466","烏腳綠","無","第4級","HSK_6"
"8468","烏達婆","無","第4級","HSK_6"
"8469","烏鳩","無","第6級","無"
"8473","烏鴉","無","第6級","HSK_789"
"8474","烏鴉鳳蝶","無","第7級","無"
"8477","烏龜","無","第6級","HSK_789"
"8478","烏龜螺","無","無","HSK_789"
"8480","烏雞骨","無","第5級","HSK_6"
"8482","烏藥竹","無","第4級","HSK_6"
"8483","烏蠅草","無","第7級","HSK_789"
"8485","烏鵲","無","第6級","無"
"8487","烏蘇里山馬薯","無","第6級","HSK_6"
"8492","烘仔魚","無","第7級","HSK_789"
"8495","狹紋虎鯊","無","無","HSK_789"
"8497","狹翅弄蝶","無","第7級","無"
"8500","狹翅黃星弄蝶","無","第7級","無"
"8504","狹葉土丁桂","無","無","HSK_789"
"8505","狹葉大功勞","無","第6級","HSK_789"
"8506","狹葉小羽苔","無","第7級","無"
"8507","狹葉小黃苔變種","無","第7級","無"
"8511","狹葉雞矢藤","無","第7級","HSK_789"
"8514","狹辦玉鳳蘭","無","第6級","HSK_789"
"8517","狹顱帶魚","無","第7級","無"
"8518","狼牙棒","無","第4級","HSK_789"
"8520","狼毒屬","無","第5級","HSK_789"
"8522","珠仔草","無","第4級","HSK_5"
"8523","珠仔蝦","無","第4級","HSK_789"
"8524","珠光黃裳鳳蝶","無","第7級","無"
"8525","珠光鳳蝶","無","第7級","無"
"8526","珠衣蝶","無","第7級","無"
"8527","珠貝鈎潛魚","無","無","HSK_789"
"8528","珠花樹","無","第3級","HSK_5"
"8529","珠斑大咽齒魚","無","第7級","HSK_789"
"8530","珠斑赤尾冬","無","第5級","HSK_789"
"8532","珠蝴蝶魚","無","第7級","無"
"8576","留仔","無","第4級","HSK_5"
"8582","益田普提魚","無","第5級","HSK_6"
"8583","真口魚","A2","第2級","HSK_2"
"8585","真冠帶魚","無","第5級","HSK_5"
"8586","真珠龍","無","第3級","HSK_5"
"8587","真雁","無","第6級","HSK_789"
"8589","真鎖管","無","第4級","HSK_5"
"8591","破北","無","第3級","HSK_3"
"8592","破布木","無","第3級","HSK_3"
"8593","破布艾","無","無","HSK_789"
"8594","破布鯊","無","無","HSK_789"
"8595","破皮烏","無","第4級","HSK_6"
"8596","破雨傘","無","第4級","HSK_4"
"8598","神戶鎖管","無","第4級","HSK_5"
"8599","神仙","無","第5級","HSK_789"
"8600","神妙擬相手蟹","無","第7級","無"
"8601","神秘果","無","第6級","HSK_4"
"8602","神蛙","無","第6級","HSK_789"
"8604","秤仔花","無","第7級","HSK_789"
"8605","秧雞","無","無","HSK_789"
"8606","窄招潮蟹","無","第7級","無"
"8607","窄翅角紋弄蝶","無","第7級","無"
"8614","窄葉澤瀉","無","第7級","HSK_789"
"8618","粉紅小丑","無","第7級","HSK_6"
"8619","粉紅毛蹲龍蝦","無","第6級","HSK_789"
"8620","粉紅尾砲彈","無","第7級","無"
"8621","粉紅花八角","無","第4級","HSK_6"
"8622","粉紅蝴蝶蘭","無","第7級","無"
"8624","粉紅龍","無","第4級","HSK_6"
"8627","粉條兒屬","無","第5級","HSK_6"
"8628","粉粘","無","無","HSK_789"
"8630","粉葛","無","第7級","無"
"8631","粉葛藤","無","第7級","無"
"8634","粉藍倒吊","無","第7級","無"
"8637","紋白蝶","無","第7級","無"
"8638","紋身龍蝦","無","第6級","HSK_789"
"8639","紋花林蛇","無","第6級","HSK_789"
"8641","紋倒吊","無","第7級","無"
"8645","紋黃粉蝶","無","第7級","無"
"8647","紋螢","無","第7級","無"
"8656","紐氏台灣缺翅蟲","無","第7級","HSK_789"
"8657","紐藤","無","第7級","HSK_789"
"8658","純色啄花鳥","無","第7級","無"
"8661","素木三線蝶","無","第7級","無"
"8662","素木馬蜂","無","第6級","HSK_789"
"8663","素弄蝶","無","第7級","無"
"8664","素雅灰蝶","無","第7級","無"
"8665","紡車索","無","第7級","HSK_789"
"8666","紡星花金龜","無","第7級","HSK_789"
"8668","紡錘角藻剛毛變種","無","無","HSK_789"
"8669","紡錘烏賊","無","無","HSK_789"
"8671","紡織娘","無","第7級","HSK_789"
"8677","翅沙","無","第5級","HSK_789"
"8678","翅底三線小灰蝶","無","第7級","無"
"8686","胸毛台灣絨毛金龜","無","無","HSK_789"
"8688","胸角閻魔金龜","無","無","HSK_789"
"8689","胸紋赤虎天牛","無","第6級","HSK_789"
"8690","胸紋刺鬚虎天牛","無","第7級","無"
"8691","胸紋青銅虎天牛","無","第6級","HSK_789"
"8692","胸紋淡青天牛","無","第6級","HSK_789"
"8693","胸條薄翅天牛","無","第5級","HSK_789"
"8694","胸斑大咽齒魚","無","第7級","HSK_789"
"8695","胸斑海豬魚","無","第5級","HSK_789"
"8700","胸稜馬蜂","無","無","HSK_789"
"8701","胸皺深山天牛","無","第5級","HSK_789"
"8703","胸雙紋刺鬚虎天牛","無","第7級","無"
"8704","能高羊耳蘭","無","第5級","HSK_789"
"8708","脆白果藻","無","第7級","HSK_789"
"8709","脆枝青苔","無","第7級","無"
"8711","脆葉金毛苔","無","第7級","無"
"8712","脆葉紅毛苔","無","第7級","無"
"8713","脈耳草","無","第5級","HSK_789"
"8714","脈耳草屬","無","第5級","HSK_789"
"8715","脊足武綿蟹","無","第7級","無"
"8716","脊高蛇","無","第7級","HSK_789"
"8719","脊額外鞭腕蝦","無","第7級","HSK_789"
"8720","臭肉","無","第3級","HSK_5"
"8721","臭肉仔","無","第4級","HSK_5"
"8723","臭艾","無","無","HSK_789"
"8725","臭肚","無","第3級","HSK_5"
"8726","臭板蟲","無","第5級","HSK_5"
"8727","臭青公","無","第3級","HSK_5"
"8728","臭青仔","無","第4級","HSK_5"
"8729","臭青母","無","第3級","HSK_5"
"8730","臭青龜","無","第6級","HSK_789"
"8731","臭草仔","無","第4級","HSK_5"
"8733","臭萬年","無","第3級","HSK_5"
"8734","臭腥仔","無","第7級","HSK_789"
"8737","臭辣樹","無","第3級","HSK_5"
"8738","臭頭格子","無","第4級","HSK_5"
"8739","臭頭格仔","無","第4級","HSK_5"
"8740","臭臊成","無","無","HSK_789"
"8743","臭蟻","無","第5級","無"
"8750","茶灰蝶","無","第7級","無"
"8751","茶色鬼蛛","無","第7級","無"
"8752","茶色條斑蠅虎","無","第7級","HSK_789"
"8753","茶色圓蜘","無","第7級","無"
"8754","茶色雙紋長鬚天牛","無","第7級","無"
"8756","茶金龜","無","第6級","HSK_789"
"8757","茶紅蟲","無","第5級","HSK_4"
"8758","茶胡麻天牛","無","第5級","HSK_5"
"8759","茶翅偽葉蟲花天牛","無","第7級","HSK_789"
"8760","茶翅細赤蘋果天牛","無","第5級","HSK_789"
"8761","茶翅蟑螂","無","第7級","無"
"8763","茶斑大頭蛇","無","第5級","HSK_789"
"8768","茶蠶","無","第7級","無"
"8771","草山細花天牛","無","第4級","HSK_4"
"8772","草甘","無","第5級","HSK_789"
"8774","草目蝶","無","第7級","無"
"8776","草決明","無","第3級","HSK_3"
"8777","草果藥","無","第2級","HSK_2"
"8778","草花蛇","無","第4級","HSK_5"
"8779","草根魚","無","第3級","HSK_3"
"8780","草莓","無","第3級","無"
"8784","草游蛇","無","第4級","HSK_5"
"8786","草蛛","無","第7級","無"
"8787","草黃粉蝶","無","第7級","無"
"8788","草腹鏈蛇","無","無","HSK_789"
"8789","草對蝦","無","第4級","HSK_789"
"8792","草蝦","無","第4級","HSK_789"
"8798","荊球花","無","第7級","HSK_789"
"8802","荔枝灰蝶","無","第7級","無"
"8803","荔枝魚","無","第7級","無"
"8805","荔波壁虎","無","第7級","無"
"8820","豹紋蝶","無","第7級","無"
"8821","豹紋蟑螂","無","第7級","無"
"8822","豹紋鯊","無","無","HSK_789"
"8827","豹貓","無","第5級","HSK_789"
"8831","財神魚","無","第4級","HSK_4"
"8833","貢氏巨口魚","無","第6級","HSK_789"
"8834","貢氏角魚","無","第6級","HSK_789"
"8835","貢氏紅娘魚","無","第6級","HSK_789"
"8836","貢氏深海青眼魚","無","第6級","HSK_789"
"8837","貢氏魯氏魚","無","第6級","HSK_789"
"8838","貢仔","無","第6級","HSK_6"
"8840","迷你小灰蝶","無","第7級","無"
"8841","迷你灰蝶","無","第7級","無"
"8844","酒丹參","無","第6級","HSK_789"
"8845","酒杯槐葉萍","無","無","HSK_789"
"8846","酒紅朱雀","無","第5級","HSK_789"
"8847","酒瓶木棉","無","第5級","HSK_6"
"8849","針","無","第4級","HSK_4"
"8852","針牛尾","無","第4級","HSK_4"
"8854","針尾雨燕","無","第5級","HSK_789"
"8855","針尾鴨","無","第4級","HSK_5"
"8856","針芽肺衣","無","第5級","HSK_789"
"8857","針烏賊","無","第5級","HSK_789"
"8858","針胸粗腿天牛","無","第5級","HSK_4"
"8859","針梭","無","第7級","無"
"8860","針筒草","無","第6級","HSK_789"
"8862","針葉擬石花菜","無","第6級","HSK_789"
"8865","閃白波灰蝶","無","第7級","無"
"8866","閃光魚","無","第4級","HSK_4"
"8869","閃電蝶","無","第7級","無"
"8870","閃藍長尾灰蝶","無","第7級","無"
"8873","馬刀","無","第2級","HSK_3"
"8874","馬口","A1","第1級","HSK_1"
"8876","馬夫魚","無","第3級","HSK_3"
"8878","馬加","A2","第2級","HSK_2"
"8879","馬加鯊","無","無","HSK_789"
"8882","馬來灰蝶","無","第7級","無"
"8885","馬來稜背馬糞金龜","無","無","HSK_789"
"8887","馬拉巴","無","第3級","HSK_4"
"8888","馬拉巴栗屬","無","第7級","無"
"8889","馬拉巴綠一文字蝶","無","第7級","無"
"8891","馬拉麗體魚","A2","第4級","HSK_3"
"8895","馬格莉特擬棘茄魚","無","第7級","無"
"8896","馬桑","無","第7級","HSK_789"
"8899","馬塔法海龍","無","第6級","HSK_6"
"8900","馬嘉","無","第7級","HSK_6"
"8901","馬齊魚","無","第4級","HSK_3"
"8902","馬德拉藤","無","第7級","HSK_789"
"8903","馬魯古岩瓷蟹","無","第7級","無"
"8906","馬頭","A1","第1級","HSK_2"
"8911","馬鞭魚","無","第5級","HSK_789"
"8912","馬櫻丹","無","第6級","無"
"8915","骨碎補","無","第5級","HSK_5"
"8916","高士佛羊耳蘭","無","第5級","HSK_789"
"8917","高士佛豆蘭","無","第5級","HSK_789"
"8919","高山七葉一枝花","無","第4級","HSK_6"
"8920","高山大叢苔","無","第7級","無"
"8924","高山毛連菜","無","第3級","HSK_3"
"8925","高山毛蘭","無","第5級","HSK_789"
"8926","高山台灣芝麻蝸牛","無","第7級","無"
"8927","高山白腹鼠","無","第6級","HSK_789"
"8928","高山卷耳","無","第5級","HSK_4"
"8929","高山卷柏","無","第7級","HSK_789"
"8930","高山波紋蛇目蝶","無","第7級","無"
"8931","高山柏","無","第7級","HSK_789"
"8932","高山紅門蘭","無","第5級","HSK_789"
"8933","高山真苔","無","第7級","無"
"8934","高山粉蝶","無","第7級","無"
"8936","高山短翅鶯","無","第7級","無"
"8938","高山絨蘭","無","無","HSK_789"
"8940","高山象白蟻","無","第5級","無"
"8942","高山綠小灰蝶","無","第7級","無"
"8948","高沙子燕灰蝶","無","第7級","無"
"8949","高身棒花魚","無","第3級","HSK_5"
"8950","高身種子鯊","無","無","HSK_789"
"8955","高屏馬口魚","無","第7級","HSK_6"
"8956","高砂小灰蝶","無","第7級","無"
"8957","高砂天鵝絨天牛","無","無","HSK_789"
"8958","高砂白天牛","無","第6級","HSK_789"
"8960","高砂白蟻","無","第6級","無"
"8961","高砂刺鬚虎天牛","無","第7級","無"
"8962","高砂房鬚紅天牛","無","第7級","無"
"8963","高砂長尾灰蝶","無","第7級","無"
"8964","高砂紅小灰蝶","無","第7級","無"
"8965","高砂紅天牛","無","第6級","HSK_789"
"8967","高砂細天牛","無","第6級","HSK_789"
"8968","高砂細翅天牛","無","第6級","HSK_789"
"8970","高砂蛇","無","第6級","HSK_789"
"8971","高砂痣灰蝶","無","第7級","無"
"8972","高砂黃斑挾蝶","無","第7級","無"
"8973","高砂黑花天牛","無","第6級","HSK_789"
"8974","高砂綠一文字蝶","無","第7級","無"
"8975","高砂綠小灰蝶","無","第7級","無"
"8981","高翅真鯊","無","無","HSK_789"
"8985","高雄山蟲草","無","第5級","HSK_5"
"8986","高雄金線蓮","無","第5級","HSK_789"
"8988","高雄球柱草","無","第5級","HSK_6"
"8989","高塔台灣山蝸牛","無","第7級","無"
"8992","高腳假鐵線草","無","第3級","HSK_3"
"8993","高銀斧魚","無","第5級","HSK_789"
"8994","高嶺升天鳳蝶","無","第7級","無"
"8995","高嶺劍鳳蝶","無","第7級","無"
"8998","高麗菜","A2","第4級","HSK_3"
"9005","高體小沙丁","無","第3級","HSK_789"
"9008","高體白甲魚","無","第4級","HSK_5"
"9014","鬼平","無","第4級","HSK_5"
"9015","鬼石狗公","無","第4級","HSK_5"
"9016","鬼角竹","無","第4級","HSK_5"
"9017","鬼虎魚","無","第4級","HSK_5"
"9019","鬼針草","無","第4級","HSK_5"
"9020","鬼郭公","無","第6級","HSK_789"
"9024","鬼蘭","無","第5級","HSK_789"
"9025","乾馬","無","第3級","無"
"9026","乾葛","無","第7級","無"
"9028","假人字蝶","無","第7級","無"
"9030","假石松","無","第5級","HSK_4"
"9034","假走馬風","A2","第3級","HSK_1"
"9038","假紅新娘仔","無","第4級","HSK_5"
"9039","假苦參","無","第3級","HSK_3"
"9040","假面砲彈","無","第7級","無"
"9042","假馬蹄","無","第7級","無"
"9043","假馬蹄草","無","第7級","無"
"9044","假敗醬","無","第4級","HSK_6"
"9045","假蛇尾草","無","第4級","HSK_5"
"9046","假連翹屬","無","第7級","HSK_789"
"9048","假紫萬年青","無","第4級","HSK_5"
"9049","假菜豆","無","第3級","HSK_4"
"9050","假黃魚","A2","第3級","HSK_2"
"9051","假煙葉樹","無","第4級","HSK_4"
"9052","假葉下珠屬","無","第5級","HSK_5"
"9053","假零陵香","無","第6級","HSK_789"
"9054","假漂漂","A2","第3級","HSK_2"
"9056","假酸漿","無","第4級","HSK_789"
"9057","假酸漿屬","無","第5級","HSK_789"
"9065","側生根生壺菌","無","第6級","HSK_6"
"9068","側帶海豬魚","無","第6級","HSK_6"
"9071","側條斑粉蝶","無","第7級","無"
"9073","側窩眼紋藻","無","第7級","HSK_789"
"9074","側線孟蠅","無","第7級","HSK_789"
"9075","偽中條細花天牛","無","第7級","HSK_789"
"9076","偽牛角閻魔金龜","無","無","HSK_789"
"9079","偽角渦蟲科","無","無","HSK_789"
"9081","偽斑紋微小天牛","無","第7級","HSK_789"
"9083","偽裝單肢蝦","無","第7級","HSK_789"
"9085","偽綠等彩蠅","無","第7級","HSK_789"
"9087","偽鋸花天牛","無","無","HSK_789"
"9090","剪翅單眼蛇目蝶","無","第7級","無"
"9091","剪翅單環蝶","無","第7級","無"
"9092","剪絨花","無","無","HSK_5"
"9101","勒李","無","第6級","HSK_789"
"9103","匙形羅伊孔菌","無","無","HSK_789"
"9105","參子","A2","第3級","HSK_2"
"9110","國公","A1","第1級","HSK_2"
"9115","國姓魚","A1","第2級","HSK_2"
"9116","國旗仔","無","第5級","HSK_6"
"9117","基紅粉蝶","無","第7級","無"
"9118","基紅鳳蝶","無","第7級","無"
"9119","基胡蜂","無","第6級","HSK_789"
"9121","基裏庫氏藻","無","第7級","無"
"9123","堅仔","無","第4級","HSK_5"
"9126","堅果鳳尾蕉科","無","第5級","HSK_789"
"9134","密毛山薑","無","第6級","無"
"9136","密毛沙菜","無","第4級","HSK_4"
"9140","密氏人面蟹","無","第7級","無"
"9141","密甘草","無","第5級","HSK_789"
"9143","密花節節紅","無","第4級","HSK_4"
"9144","密星隱魚","無","第6級","HSK_6"
"9145","密紋泡螺","無","無","HSK_789"
"9147","密脈鵝掌柴","無","第6級","HSK_789"
"9153","密葉卷柏","無","第7級","HSK_789"
"9154","密葉荷領苔變種","無","第7級","無"
"9157","密線刺尾魚","無","第4級","HSK_4"
"9159","密點臭肚","無","第4級","HSK_5"
"9161","密點蝴蝶魚","無","第7級","無"
"9165","將樂麗蛛","無","第7級","無"
"9166","屠氏招潮蟹","無","第7級","無"
"9169","崖沙燕","無","第7級","HSK_789"
"9171","崗邊菊","無","第7級","HSK_789"
"9175","帶刀魚","無","第2級","HSK_3"
"9179","帶弄蝶","無","第7級","無"
"9181","帶紋矛吻海龍","無","第6級","HSK_789"
"9182","帶紋赤蛇","無","第6級","HSK_789"
"9183","帶紋雙光魚","無","第6級","HSK_789"
"9185","帶梭","無","第7級","無"
"9186","帶魚","A2","第2級","HSK_2"
"9188","帶點石斑魚","無","第5級","HSK_789"
"9195","張氏石松","無","第6級","HSK_789"
"9200","強壯潛蠅","無","第7級","HSK_789"
"9201","強腳樹鶯","無","第7級","無"
"9202","強齒耳螺","無","無","HSK_789"
"9204","彩虹叩頭蟲","無","第7級","無"
"9205","彩虹台灣絨毛金龜","無","無","HSK_789"
"9206","彩虹倒吊","無","第7級","無"
"9209","彩葉草","無","第4級","HSK_4"
"9212","彩燕灰蝶","無","第7級","無"
"9213","彩龜","無","第6級","HSK_789"
"9217","捲捲","無","第5級","無"
"9220","排骨蝶","無","第7級","無"
"9222","掛角燕","無","第5級","HSK_789"
"9223","掠齒煙","無","第7級","HSK_789"
"9224","接合菌門","無","第6級","HSK_6"
"9226","接骨木屬","無","第5級","HSK_4"
"9227","接骨草","無","第5級","HSK_4"
"9228","接骨蓮","無","第5級","HSK_789"
"9229","啟目布仔","無","第6級","HSK_5"
"9230","敏豆","無","第4級","HSK_5"
"9231","敏魚","無","第4級","HSK_5"
